ID,CLIENTE_MORA,SEXO,EDAD,INGRESO,SCORE_DATACREDITO,CRED_REESTRUCTURADO,ANT_SF,SALDO_SF,TIENE_HIPOTECA,ULTIMAPERTURA,SALDO_FIJO,SALDO_ROT,ESTADO_MORA_FIN,ESTADO_MORA_REAL
245411,0,F,51,5.373539117,675,0,6.83,133.124423,0,35,86.19189872,68.09308846,0.0,0.0
278521,0,M,32,20.0093338,812,0,7.83,282.607212,0,18,68.24292051,19.08165513,0.0,0.0
58481,0,M,58,5.537541027,812,0,6.17,10.650218,0,3,26.7647859,44.26470897,0.0,0.0
183771,0,F,40,5.83802775,840,0,7.0,87.428428,1,7,32.29132051,29.55822564,0.0,0.0
310611,0,M,63,2.192562458,625,0,0.0,0.0,0,-1,0.0,0.0,0.0,0.0
547471,0,F,40,3.627854348,938,0,9.75,48.786716,-1,60,0.0,45.58526026,0.0,0.0
50041,0,M,57,14.35071754,794,0,5.42,438.078822,1,2,80.67180897,74.42896923,2.230769231,0.0
127861,0,F,43,2.510660124,671,0,6.42,21.811153,0,16,2.893974359,60.25782821,0.294871795,0.0
280341,0,F,37,3.061002106,771,0,5.25,29.73938,0,5,87.46389231,42.03691154,0.0,0.0
417541,0,F,50,3.241514276,928,0,6.0,0.0,0,8,69.31481154,4.637147436,0.0,0.0
457101,0,M,47,4.926661427,862,0,26.5,2.337852,0,12,45.90090128,4.72775641,0.0,0.0
320001,0,F,65,3.62014956,947,0,8.75,0.0,0,60,3.857953846,0.0,0.0,0.0
340971,0,M,42,2.553586798,890,0,7.17,58.33625,0,3,14.08263077,0.0,0.0,0.0
158031,0,M,44,3.860098665,812,0,6.08,50.772349,0,11,55.59618974,20.83769231,0.0,0.0
172531,0,M,63,2.648245619,876,0,11.08,7.895206,0,5,55.81553077,29.01603077,0.0,0.0
52031,0,F,56,3.069807578,846,0,6.92,24.604689,0,60,79.64530641,16.76390897,0.0,0.0
54351,0,F,55,4.789075931,788,0,24.75,9.569346,0,10,0.0,40.04980128,0.0,0.0
219691,0,F,60,11.22147302,803,0,23.17,54.610434,0,41,0.0,28.82908462,0.0,0.0
309001,0,F,64,3.387905244,867,0,10.92,5.944794,0,7,66.40608974,13.32991154,0.0,0.0
299041,0,M,21,1.649925263,557,0,1.5,9.542929,0,18,71.75511667,0.0,0.0,0.0
119601,0,F,61,4.978393573,908,0,33.17,0.330205,0,60,0.0,5.150152564,0.141025641,0.0
145901,0,M,36,2.527170383,840,0,2.5,4.128665,0,30,19.11379872,42.77963846,0.653846154,0.0
425841,0,M,49,3.300951211,904,0,11.17,1.198644,0,28,84.14751154,1.357660256,0.0,0.0
338231,0,M,39,1.744584084,336,0,3.83,13.864215,0,-1,31.79824103,0.0,6.0,6.0
71391,0,F,44,1.899780523,870,0,3.42,12.937439,0,41,66.41639615,0.0,0.0,0.0
69501,0,F,33,3.748929584,707,0,10.08,32.592352,0,8,89.70063077,50.82955,0.0,0.0
366221,0,M,36,2.037366019,794,0,3.08,8.740531,0,38,65.55073846,0.0,0.0,0.0
286631,0,M,48,5.133590012,841,0,7.42,326.157974,-1,11,90.54059744,52.95539872,0.0,0.0
70331,0,F,21,1.203047573,640,0,1.58,0.506314,0,-1,87.49141154,75.61025641,1.051282051,0.0
152191,0,F,52,1.426486418,817,0,12.58,3.548605,0,60,46.22994615,66.3738,0.0,0.0
457271,0,F,44,1.478218565,793,0,1.83,3.227205,0,9,48.44956923,49.20601154,0.153846154,0.0
154761,0,M,51,7.015759593,744,0,1.83,64.011376,0,-1,85.11760385,80.24409359,0.0,0.0
534461,0,F,28,5.373539117,648,0,2.83,258.923795,1,4,74.62646667,51.29076667,0.0,0.0
188471,0,F,42,0.0,640,0,0.0,0.0,0,-1,0.0,0.0,0.0,0.0
130161,0,F,41,8.891325069,922,0,7.42,2.239891,0,6,0.0,5.660853846,0.166666667,0.0
41061,1,F,39,4.823197134,701,0,4.5,32.342497,0,15,71.30654744,68.11603718,3.025641026,0.333333333
21231,0,M,56,9.854423538,812,0,7.5,142.410894,-1,19,69.4145859,21.36494872,0.0,0.0
357871,0,M,27,2.269610335,846,0,5.67,38.780398,-1,-1,0.0,0.0,0.0,0.0
216291,1,F,37,8.091127826,858,0,5.08,250.473844,-1,23,0.0,78.08801923,0.269230769,0.064102564
403901,0,M,33,4.06702725,748,0,9.25,39.879981,0,23,59.13601538,93.75363974,0.384615385,0.384615385
175261,0,M,46,2.862878993,634,0,16.17,50.544508,-1,5,72.23433462,52.11571154,0.717948718,0.461538462
454921,1,M,43,2.932222082,543,0,3.83,33.015015,0,2,90.10080128,29.20625128,0.0,0.0
516711,0,M,49,20.05226047,876,0,10.67,117.336212,0,12,52.67110256,5.381716667,0.282051282,0.0
272611,0,F,31,2.114413896,827,0,4.58,0.537133,0,41,0.0,33.99410513,0.0,0.0
275811,0,M,39,6.672346195,938,0,12.25,56.236145,-1,15,0.0,5.563884615,0.115384615,0.0
444471,0,M,35,3.241514276,748,0,3.42,24.729066,0,3,72.8166141,72.33442179,0.0,0.0
126491,0,F,52,6.878174097,744,0,14.25,51.62648,0,6,0.0,73.02238846,1.679487179,0.0
167981,0,M,40,2.157340571,821,0,12.0,8.455454,0,42,60.26011026,0.0,0.0,0.0
316251,0,F,49,2.673561351,889,0,25.42,0.0,0,60,0.0,0.0,0.0,0.0
51391,1,F,37,2.777025643,617,0,6.42,3.602538,0,16,0.0,21.00765769,0.0,0.0
439401,0,M,39,2.553586798,798,0,3.5,45.35038,0,13,88.43800641,22.00695128,0.0,0.0
191801,0,F,37,4.840808078,976,0,6.67,231.341755,-1,31,102.0419,5.242538462,0.0,0.0
324221,0,F,57,5.278880296,771,0,7.33,102.355903,0,3,85.45561154,86.8091859,0.0,0.0
255351,0,F,49,1.108388752,754,0,0.0,0.0,0,-1,40.23563846,0.0,0.602564103,0.602564103
537451,0,M,44,3.774245316,703,0,9.25,1.974627,0,60,96.31880128,93.88846154,0.0,0.0
29051,0,F,38,1.392365215,844,0,0.33,0.212432,0,4,0.0,2.092935897,2.153846154,2.153846154
234181,0,M,60,1.590488329,899,0,3.92,0.0,0,48,0.0,0.0,0.0,0.0
217071,0,F,28,2.49304918,762,0,4.67,24.121489,0,6,65.96192821,25.72113462,0.0,0.0
387151,0,M,41,4.058221779,872,0,10.42,5.972311,0,13,6.04519359,5.035296154,0.0,0.0
315041,0,M,58,5.795101075,721,0,11.75,88.406936,0,4,63.54681538,88.94773077,0.0,0.0
175241,0,M,37,9.311786344,657,0,14.83,73.896619,0,25,44.44266026,14.04555128,0.0,0.0
540971,0,F,59,2.003244816,822,0,3.83,4.218921,0,44,32.48404231,65.62969615,0.0,0.0
209261,0,F,60,1.771000499,808,0,13.75,34.121202,0,60,15.38461538,0.0,0.0,0.0
62531,0,M,59,4.669101379,616,0,1.42,22.576128,0,12,16.41544615,39.0573141,0.0,0.0
258621,0,F,56,2.337852741,657,0,11.08,11.188452,0,3,59.94929359,64.37749103,0.230769231,0.0
23081,0,F,46,1.41878163,619,0,0.0,0.0,0,-1,0.0,0.0,0.0,0.0
268781,1,M,66,8.607348606,575,0,4.0,84.555642,0,2,91.29912436,92.97211026,0.0,0.0
430911,0,F,39,1.994439344,771,0,5.67,6.698762,0,2,93.43963333,34.70794103,0.0,0.0
383871,0,F,40,5.880954425,616,0,2.17,94.178922,0,9,79.59996154,67.10276538,0.384615385,0.384615385
477551,0,F,30,2.811146846,807,0,3.5,8.348687,0,43,90.40269872,0.0,0.102564103,0.0
524951,0,F,51,2.854073521,393,0,12.75,1.487024,0,60,91.11860641,70.39401667,5.525641026,2.538461538
80361,0,M,33,2.3818801,616,0,1.0,53.46022,0,12,95.36982051,49.89487179,0.0,0.0
84821,0,M,53,2.725293497,355,0,8.58,0.040725,0,-1,44.82885897,104.9100949,5.256410256,1.615384615
921,0,M,56,2.923416611,908,0,8.0,66.895168,1,7,0.0,8.474271795,0.0,0.0
213411,0,M,33,1.572877386,652,0,3.0,8.277143,0,3,90.40329359,35.43703205,0.0,0.0
86651,0,F,30,1.839242905,735,0,6.75,1.937203,0,44,34.72478846,0.0,1.923076923,0.0
224361,0,M,59,8.254029053,812,0,5.42,237.67399,-1,10,4.888362821,66.61404744,0.230769231,0.0
393301,0,M,35,3.3702943,766,0,4.0,4.641584,0,2,0.0,67.26116667,0.0,0.0
384221,0,M,32,4.08353751,614,1,7.58,82.950845,0,6,87.27330513,122.9405872,2.423076923,0.0
188761,0,M,50,1.719268353,691,0,9.42,0.0,0,-1,65.12406667,0.0,2.153846154,2.153846154
360271,0,M,40,7.23149365,808,0,7.33,0.0,0,60,29.42797051,4.015564103,0.051282051,0.0
237541,0,F,38,2.157340571,757,0,0.75,0.849728,0,10,30.32440385,48.55806923,0.461538462,0.461538462
317631,0,F,56,8.065812095,872,0,29.58,76.504139,0,4,54.60034359,58.12852436,1.153846154,0.0
319661,0,F,35,1.495829508,817,0,2.58,3.188681,0,-1,17.85076923,45.77076923,0.0,0.0
220441,0,F,62,1.86565932,671,0,3.0,1.67524,0,6,79.57777051,62.66663205,0.0,0.0
349801,0,M,56,3.025780219,858,0,8.33,17.208093,0,27,33.70784487,24.80257436,0.0,0.0
503901,0,F,40,1.606998588,749,0,15.58,3.602538,0,60,0.0,83.43354231,0.0,0.0
7041,0,F,41,4.24753942,846,0,11.75,653.854705,-1,60,35.76439231,72.10900385,0.179487179,0.0
486001,0,M,64,6.870469309,812,0,13.08,18.838206,0,8,43.08594487,36.99048846,0.0,0.0
392911,0,M,41,1.538756183,794,0,1.17,40.458941,-1,3,48.53980385,17.63077051,0.0,0.0
531041,0,M,57,1.556367126,844,0,0.0,0.0,0,-1,0.0,0.0,0.0,0.0
32581,0,F,32,3.395610032,680,0,11.58,16.038066,0,6,0.049978205,62.99488846,0.0,0.0
516551,0,M,52,7.369079145,889,0,8.08,205.764061,-1,10,77.09110128,23.90481538,0.294871795,0.0
201071,0,M,34,1.667536206,367,0,3.33,12.63365,0,13,73.82781795,104.7169282,5.128205128,0.948717949
413981,0,M,30,1.624609532,725,0,0.0,0.0,0,-1,29.34081667,0.0,0.0,0.0
509041,0,M,44,8.934251744,840,0,13.58,110.7178,0,37,58.56640256,66.06481154,0.08974359,0.0
427401,0,F,35,2.244294604,853,0,9.83,1.877766,0,60,0.0,31.47383974,0.0,0.0
532261,0,F,45,4.599758289,698,0,3.25,55.40843,0,13,76.5977641,78.43194231,0.0,0.0
233351,0,M,30,3.034585691,633,0,5.5,33.150399,0,19,89.21305,87.24655641,0.0,0.0
391671,0,F,42,3.103928781,778,0,8.67,0.0,0,60,0.0,0.0,0.0,0.0
283981,0,M,51,1.79631623,703,0,10.58,6.106594,0,6,28.01343077,79.60282179,0.0,0.0
6331,0,F,46,16.0964023,785,0,17.42,107.683214,0,12,29.55130641,42.38142821,0.141025641,0.0
406081,0,F,58,1.813927174,607,0,1.33,19.646108,0,-1,91.15631026,0.0,0.0,0.0
252381,1,F,38,1.203047573,597,0,0.33,0.014308,0,4,14.37711795,0.25,0.0,0.0
291881,0,M,61,6.052661123,904,0,36.25,3.594833,0,33,0.634810256,5.995334615,0.0,0.0
164931,0,M,59,3.697197438,666,0,7.17,50.236316,0,2,87.99303718,47.61089744,0.333333333,0.0
137951,0,F,36,7.781835632,849,0,5.33,69.125154,0,3,75.13840385,24.29100513,0.0,0.0
308321,0,M,34,6.052661123,821,0,3.0,33.839427,0,3,89.6871859,17.30143974,0.0,0.0
170851,0,F,40,4.935466899,889,0,13.67,88.191202,-1,60,36.12794359,19.88633077,0.0,0.0
481051,0,M,57,1.374754272,643,0,1.08,3.741224,0,5,76.60877308,0.0,0.0,0.0
481541,0,F,33,5.107173597,860,0,3.08,37.356113,0,21,71.38249103,42.89953462,0.166666667,0.0
135791,1,M,46,3.043391163,827,0,13.75,3.912931,0,45,21.17254231,36.83815256,2.128205128,0.0
61531,0,F,54,3.757735056,793,0,7.25,74.098044,-1,13,87.3174,44.05217051,0.0,0.0
248351,1,F,50,16.01935443,549,0,17.17,195.938256,1,17,76.30007436,53.26399231,0.769230769,0.0
462741,0,M,48,1.237168776,666,0,1.58,2.531573,0,3,35.60792308,0.0,0.0,0.0
300111,0,F,35,4.806686875,923,0,10.75,1.415479,0,60,63.33705128,9.514814103,0.0,0.0
336321,0,M,55,1.779805971,885,0,0.0,0.0,0,-1,7.896951282,0.0,0.0,0.0
355941,0,F,31,1.495829508,762,0,0.0,0.0,0,-1,0.0,0.0,0.0,0.0
433631,1,M,35,2.56239227,698,0,7.33,13.253335,0,4,41.71954487,74.16426282,0.0,0.0
489171,0,F,35,3.336173097,578,0,12.75,31.412419,0,16,83.72115641,91.66907308,0.294871795,0.0
253861,0,F,39,5.726858669,933,0,21.42,124.440027,1,35,0.0,7.234367949,0.0,0.0
325861,0,M,47,1.581682857,556,0,0.75,6.45331,0,6,13.39327692,0.0,0.0,0.0
190071,0,F,41,5.064246923,821,0,14.92,55.11895,1,4,0.322526923,10.99825,0.0,0.0
2161,0,M,36,13.54281551,616,0,9.67,197.466005,0,2,98.42941667,70.48982564,0.0,0.0
134841,0,M,40,3.988878689,703,0,6.83,46.287062,0,3,89.97835256,42.00222564,0.730769231,0.0
174431,0,M,39,3.584927674,584,0,4.58,21.804549,0,3,84.85771026,98.99490769,0.0,0.0
102051,1,M,53,21.69448095,612,0,27.0,338.81584,-1,4,57.71228974,65.95694487,0.576923077,0.0
62421,0,M,31,4.78027046,858,0,4.0,22.747835,0,35,19.93077564,37.03895513,0.0,0.0
146341,0,F,51,6.250784237,803,0,10.92,67.601807,0,21,80.65324487,59.22030513,0.0,0.0
420671,0,F,38,1.177731842,840,0,6.42,0.0,0,60,0.0,0.0,0.282051282,0.282051282
340021,0,F,33,3.129244512,860,0,10.92,4.258546,0,60,0.144528205,16.36586795,0.0,0.0
534641,0,F,52,4.488589209,739,0,10.58,60.76656,0,16,50.53722436,77.76625513,0.0,0.0
540421,0,F,44,5.21063789,840,0,7.5,37.848118,0,2,0.0,84.54446923,0.0,0.0
35251,0,M,61,3.963562958,753,0,2.0,113.177828,0,5,57.4602359,75.17035385,0.0,0.0
116681,0,F,49,2.294926067,698,0,12.5,27.772457,0,15,94.32984872,96.87580897,0.0,0.0
329041,0,F,31,3.550806471,675,0,3.33,29.026136,0,3,89.52262436,40.26884487,0.115384615,0.0
529631,0,M,39,2.054976962,856,0,12.25,1.534353,0,52,7.736261538,3.194230769,0.0,0.0
84611,0,M,32,2.862878993,899,0,7.75,23.260754,1,53,27.35361538,14.02055385,0.115384615,0.115384615
530331,0,M,62,2.837563261,849,0,10.83,23.220028,0,5,74.34640128,1.673397436,0.0,0.0
244391,0,M,32,3.250319748,666,0,2.92,16.921915,0,2,92.55430641,49.49587692,1.192307692,1.192307692
93401,0,F,29,4.281660623,616,0,9.0,24.949203,0,5,40.5577641,41.39407179,0.0,0.0
546251,0,F,64,8.907835328,981,0,41.17,40.982866,1,60,0.0,5.773341026,0.0,0.0
14741,0,F,36,6.525955228,716,0,1.42,0.0,0,-1,84.21595128,0.0,0.0,0.0
479141,0,F,40,1.590488329,475,0,2.08,12.136141,0,6,84.01986026,0.0,6.0,6.0
202091,0,M,38,4.351003713,885,0,12.42,3.0588,0,30,0.0,26.8688859,0.0,0.0
373991,0,M,53,1.383559744,780,0,6.92,0.618584,0,24,21.89954231,23.03996667,0.0,0.0
18611,0,F,41,5.675126523,909,0,12.0,9.971096,0,35,23.9129359,0.0,0.0,0.0
361641,0,F,36,4.874929281,966,0,16.5,482.53985,-1,56,0.0,1.184151282,0.0,0.0
121061,1,F,55,1.960318141,735,0,7.17,5.082958,0,22,82.69906154,89.10197436,0.0,0.0
516451,0,F,38,1.779805971,744,0,2.75,58.292222,-1,4,53.52501538,92.26462692,0.0,0.0
23441,0,F,66,4.599758289,698,0,12.0,28.120273,0,7,65.53725385,83.0352359,0.0,0.0
483111,0,M,39,2.768220172,680,0,0.58,1.506836,0,7,0.0,27.30199231,0.0,0.0
274491,0,M,56,19.34672205,719,0,19.92,440.038039,-1,11,74.15541538,19.7450641,0.153846154,0.0
400161,0,M,49,1.839242905,680,0,1.25,0.752867,0,16,0.0,32.20341026,0.0,0.0
261761,0,M,73,4.78027046,876,0,25.92,54.557602,0,9,99.46528077,34.12449103,0.0,0.0
239051,0,M,46,4.479783737,909,0,7.08,37.761164,1,52,0.0,7.628301282,0.0,0.0
477301,0,F,38,9.527520401,625,0,4.25,555.483277,1,5,29.44507179,51.21782949,0.0,0.0
381091,0,F,44,1.349438541,817,0,0.0,0.0,0,-1,19.65322692,0.0,0.0,0.0
258861,0,F,42,3.945952014,538,0,10.08,6.175937,0,27,51.74794231,25.0967641,5.615384615,5.615384615
421691,0,M,39,2.467733449,853,0,1.08,61.532636,1,3,47.47887564,0.209387179,0.0,0.0
475381,0,F,36,5.932686571,913,0,5.25,84.677818,1,21,88.81866667,19.19810128,0.0,0.0
470321,0,F,37,10.79991106,867,0,3.58,41.306467,0,11,61.83486923,21.17471795,0.076923077,0.012820513
480481,0,F,31,6.560076431,744,0,1.58,59.223401,0,13,96.07457051,24.5384641,0.0,0.0
165841,0,M,50,1.633415004,860,0,7.67,0.0,0,60,0.0,0.0,0.0,0.0
99891,0,M,32,2.501854652,835,0,7.58,118.911291,-1,10,85.39207949,0.0,0.0,0.0
188641,0,M,50,4.453367322,826,0,21.17,57.906983,1,60,0.353244872,85.44549487,0.128205128,0.128205128
236161,0,M,49,9.286470612,880,0,20.0,63.331153,0,10,95.16026923,14.17227436,0.051282051,0.0
154741,0,M,39,3.929441755,881,0,6.5,21.707689,0,24,74.02901538,31.72796026,0.217948718,0.0
133711,0,F,40,7.824762307,913,0,13.17,194.263015,-1,60,0.0,61.54902308,0.0,0.0
337361,0,F,43,1.237168776,552,0,0.17,0.894856,0,3,43.81100641,0.0,0.0,0.0
430821,0,F,52,4.410440647,858,0,7.5,33.94069,0,5,82.23852051,23.55886154,0.0,0.0
530351,0,F,40,8.443346695,808,0,10.0,56.269165,0,60,63.72061026,52.26711923,0.0,0.0
516951,0,M,39,2.544781327,707,0,6.5,28.750965,0,43,28.66395385,18.98714744,0.0,0.0
23281,0,M,26,2.192562458,735,1,1.75,1.975727,0,-1,97.64369744,91.7307359,0.0,0.0
32591,0,M,29,2.682366822,614,0,7.17,3.625652,0,40,61.75208718,72.83420641,1.051282051,0.858974359
277641,0,M,43,1.426486418,693,0,0.0,0.0,0,-1,0.0,0.0,0.0,0.0
461761,0,F,34,2.269610335,803,0,8.17,30.977649,1,60,110.1177641,25.27511282,0.0,0.0
350161,0,F,24,3.112734253,785,0,0.58,72.377675,-1,4,46.3424141,13.6109641,0.141025641,0.0
163161,0,M,33,1.831538117,744,0,0.0,0.0,0,-1,0.0,0.0,0.0,0.0
527381,0,F,71,1.762195027,844,0,0.0,0.0,0,-1,0.0,0.0,0.0,0.0
274471,0,F,51,13.9896932,766,0,9.08,111.214208,0,5,86.48381667,20.99214744,0.282051282,0.0
521961,0,F,44,13.93796105,788,0,22.08,86.351959,0,9,39.89405,81.36838718,0.0,0.0
95811,0,F,39,4.229928477,566,0,4.33,42.59867,0,30,87.71952692,100.0951026,0.0,0.0
527101,0,F,53,4.118759397,894,0,23.75,215.11107,-1,60,0.0,28.42042821,0.0,0.0
285871,0,F,45,6.654735252,867,0,11.42,58.134824,-1,15,10.57482564,12.17707308,0.0,0.0
224651,0,M,38,1.890975051,890,0,3.58,35.945036,1,43,74.79039359,0.0,0.0,0.0
320991,0,F,32,1.41878163,625,0,0.58,0.744062,0,7,57.27739872,0.0,0.0,0.0
99651,0,F,51,23.44897119,876,0,26.5,1310.003236,-1,13,91.04435897,37.23522564,0.0,0.0
324741,0,F,63,3.88651508,785,0,25.25,2.365369,0,20,17.53685897,1.234798718,0.0,0.0
58051,0,F,26,2.93992687,794,0,2.75,6.229871,0,33,58.00669231,60.14710513,0.012820513,0.0
353191,0,M,39,1.676341678,712,0,6.67,9.52752,0,5,42.76383974,0.0,0.0,0.0
484861,0,F,51,4.358708501,841,0,6.25,46.442259,0,12,77.8946141,25.19596538,0.0,0.0
47951,0,M,36,4.299271567,707,0,7.25,78.223408,-1,-1,93.41581923,0.0,0.230769231,0.0
541691,0,F,29,2.244294604,663,0,1.5,5.868846,0,13,6.696723077,100.9006641,0.397435897,0.0
60961,0,M,71,1.701657409,783,0,0.67,0.0,0,9,66.4225641,0.0,0.0,0.0
136031,0,F,57,1.547561654,885,0,1.33,4.357607,0,11,84.06538462,13.42945128,0.0,0.0
172231,0,F,43,2.244294604,909,0,11.42,2.931121,0,50,0.0,32.70753974,0.0,0.0
350661,0,F,35,3.163365715,798,0,11.5,4.805586,0,53,77.18390256,31.64837692,0.0,0.0
266821,0,M,37,2.691172294,812,0,5.0,32.743146,0,22,91.88733974,0.236448718,0.0,0.0
72511,0,M,49,2.948732342,693,0,4.25,20.555273,0,4,91.34688718,39.87134359,0.0,0.0
153961,0,M,69,4.221123005,317,0,1.42,6.097789,0,3,0.0,73.56197051,0.730769231,0.730769231
194621,0,F,58,2.707682553,706,0,6.83,41.569531,0,9,80.59131667,47.8729,0.064102564,0.0
52281,0,M,60,3.911830811,865,0,14.75,0.823311,0,9,0.0,2.533478205,0.0,0.0
519221,0,F,30,2.097903637,703,0,1.08,4.413742,0,-1,101.7183244,0.0,0.141025641,0.141025641
292211,0,F,37,1.556367126,913,0,2.42,0.552543,0,13,0.0,8.483826923,0.0,0.0
469061,0,F,37,2.251999392,785,0,5.0,48.950717,-1,55,0.215814103,28.86009872,0.141025641,0.0
244461,0,F,34,4.470978265,844,0,1.5,50.772349,0,8,74.79033077,23.11153462,0.0,0.0
325561,0,F,53,3.602538617,735,0,2.92,28.864336,0,12,92.17065385,0.153198718,0.08974359,0.0
159781,1,F,34,4.617369233,651,0,10.33,17.504177,0,24,0.223846154,58.35027692,0.333333333,0.0
265181,0,M,45,23.69882645,757,0,17.08,508.933151,0,3,81.55002179,12.57814872,0.320512821,0.0
75141,1,M,45,11.49664401,785,0,12.42,239.955708,0,3,84.22710769,75.64083333,0.0,0.0
246851,0,F,24,2.346658213,836,0,2.33,2.331248,0,-1,0.154557692,44.7642141,0.461538462,0.461538462
89351,0,M,35,5.872148953,602,0,5.67,75.569658,-1,2,0.0,51.18020385,0.179487179,0.179487179
71181,0,F,38,4.144075128,913,0,8.92,34.546066,1,2,30.35038718,8.077869231,0.0,0.0
470601,0,M,45,1.624609532,803,0,7.75,34.157525,-1,37,52.12181795,69.29543974,0.205128205,0.179487179
159031,0,M,39,2.028560547,836,0,17.67,1.699456,0,18,0.0,40.71175641,0.0,0.0
292491,0,M,50,1.79631623,680,0,3.33,4.529314,0,5,66.88132821,83.00774103,0.0,0.0
384371,0,F,43,1.744584084,881,0,0.42,0.0,0,-1,16.54824615,0.0,0.0,0.0
37441,0,F,42,10.86044868,938,0,19.92,16.776624,0,9,1.537815385,33.47648333,0.0,0.0
22131,0,F,36,2.639440148,785,0,1.42,38.855244,0,2,92.6056141,26.50088718,0.0,0.0
386151,0,M,41,2.673561351,620,0,6.83,23.936574,0,3,83.18762564,79.89332308,0.0,0.0
291461,0,M,43,16.65554976,762,0,7.58,426.577775,-1,6,65.36654103,88.60422436,0.282051282,0.0
347951,0,F,45,1.839242905,748,0,0.0,0.0,0,-1,17.81194487,0.0,0.0,0.0
347211,0,M,42,2.501854652,904,0,9.25,0.0,0,60,12.47313333,3.331387179,0.0,0.0
286661,0,F,35,7.574907047,885,0,10.42,33.799803,0,3,58.27349744,4.501578205,0.0,0.0
224351,0,M,37,5.193026946,639,0,7.5,46.336593,0,13,64.99844487,91.62098974,0.0,0.0
32911,0,M,56,1.908585995,821,0,2.67,0.584463,0,32,0.0,40.07105128,0.0,0.0
327241,0,F,60,1.324122809,743,0,4.75,1.429788,0,3,73.80390128,61.70723077,0.0,0.0
184801,0,F,59,9.225932994,913,0,4.25,131.618687,-1,6,96.87627051,19.05648718,0.0,0.0
255481,0,M,43,2.982853545,851,0,11.25,83.342689,1,9,87.22408333,40.37677179,0.0,0.0
475791,0,F,50,5.786295604,808,0,7.08,4.064825,0,9,65.46883974,26.72843077,0.0,0.0
66741,0,F,43,2.278415807,793,0,10.58,17.25212,-1,17,89.14751538,60.03080385,0.0,0.0
415441,0,M,40,4.737343785,894,0,10.17,43.942605,1,29,18.68798974,26.98664487,0.0,0.0
542141,1,M,41,2.287221279,405,0,5.08,7.29093,0,28,84.86699359,21.4762141,4.692307692,0.0
346471,0,M,31,6.595298318,885,0,5.42,35.669865,0,15,48.02807692,43.17521795,2.012820513,0.0
337351,0,F,49,10.73056797,913,0,14.0,61.502917,0,9,83.28841026,16.76915128,0.0,0.0
478201,0,F,44,2.140830311,762,0,3.17,17.828878,0,16,69.62343462,0.0,0.0,0.0
118211,0,F,31,3.542000999,844,0,7.42,8.277143,0,51,0.0,41.55115769,0.0,0.0
539101,0,M,24,2.527170383,722,0,0.42,2.244294,0,6,0.0,46.30360897,0.0,0.0
435831,0,F,47,2.682366822,671,0,9.67,48.382765,0,10,55.45635897,80.73551667,0.0,0.0
421441,0,M,63,1.288900923,913,0,1.67,0.870641,0,22,0.0,34.20393462,0.0,0.0
545501,0,M,25,1.237168776,749,0,2.0,0.0,0,25,3.323930769,12.2816641,0.0,0.0
195641,0,M,27,1.194242102,648,0,0.0,0.0,0,-1,0.0,0.0,0.0,0.0
80511,0,M,37,13.73213315,817,0,5.75,222.504364,1,4,49.12168974,15.78627564,0.0,0.0
514801,0,F,46,13.52520456,748,0,19.75,295.828627,-1,2,89.78452308,92.5369359,0.0,0.0
445221,0,F,48,4.170491543,684,0,3.58,29.299106,0,4,42.00975769,63.48517821,0.0,0.0
525801,0,F,53,2.948732342,885,0,26.67,51.786079,0,3,66.37859103,15.77202436,0.051282051,0.0
241161,0,F,24,1.203047573,584,0,0.17,0.247653,0,2,0.0,8.653846154,0.0,0.0
15011,0,F,59,8.426836436,885,0,27.25,24.598085,0,58,2.327235897,15.56190128,0.0,0.0
236271,0,M,58,10.23195814,817,0,11.17,55.292858,0,22,70.67355128,37.05476282,0.0,0.0
31121,0,M,59,5.726858669,858,0,20.08,51.122367,0,16,48.43701282,17.40587436,0.0,0.0
495001,0,F,45,1.281196135,639,0,0.0,0.0,0,-1,0.0,0.0,0.0,0.0
252901,1,F,76,13.43935121,725,0,22.92,220.973312,0,4,90.43654359,83.28801282,0.0,0.0
104611,0,M,58,3.103928781,881,0,10.92,1.975727,0,15,1.111587179,16.74184231,0.0,0.0
414461,0,F,36,2.373074628,862,0,5.92,26.456039,-1,-1,54.55560385,56.13942308,0.0,0.0
324341,0,F,47,4.669101379,794,0,7.58,17.978571,0,3,1.016025641,47.87319231,0.0,0.0
505801,0,M,53,1.933901726,762,0,2.33,3.044491,0,28,2.697610256,95.12687308,0.0,0.0
417981,0,F,51,2.673561351,721,0,11.25,4.818794,0,40,0.0,85.77014615,0.0,0.0
479921,0,F,42,1.951512669,712,0,2.0,8.071315,0,24,96.15112179,0.0,0.0,0.0
77651,0,M,35,2.114413896,744,0,0.0,0.0,0,-1,0.0,0.0,0.0,0.0
461911,0,M,34,3.860098665,840,0,5.25,32.833402,0,6,61.93834103,21.47286154,0.0,0.0
469461,0,M,36,3.379099772,904,0,3.0,10.217649,0,32,47.80671923,3.985902564,0.0,0.0
162001,0,M,44,2.819952318,862,0,10.75,13.653984,0,20,44.93836923,47.73492949,0.0,0.0
53361,0,M,50,2.966343285,880,0,2.42,0.269667,0,-1,0.0,7.485234615,0.423076923,0.423076923
455211,0,F,31,2.097903637,709,0,3.08,79.543128,-1,28,63.19544872,55.43139487,0.192307692,0.0
542631,0,F,35,3.284440951,757,0,6.75,25.195756,0,9,89.22632949,26.98020385,0.0,0.0
